iData,roiFileName,roiHemi,conName,mean_activation
26,Striatum,L,stop_ss,-1.8125564455986
27,Striatum,L,stop_ss,0.594404122067822
28,Striatum,L,stop_ss,-1.56930580983559
29,Striatum,L,stop_ss,-1.23809689448939
30,Striatum,L,stop_ss,-2.22085576256116
1,preSMA,L,stop_ss,0.52227644905448
2,preSMA,L,stop_ss,-0.601504411101341
3,preSMA,L,stop_ss,0.890755882263184
4,preSMA,L,stop_ss,-2.07618406265974
5,preSMA,L,stop_ss,-1.14588035285473
6,preSMA,L,stop_ss,1.54498610138893
7,preSMA,L,stop_ss,0.171952221989632
8,preSMA,L,stop_ss,-3.42060665130615
9,preSMA,L,stop_ss,-1.55363425850868
10,preSMA,L,stop_ss,-0.417571904361248
11,preSMA,L,stop_ss,-0.0190376508235931
12,preSMA,L,stop_ss,1.01486303210258
13,preSMA,L,stop_ss,0.99851659655571
14,preSMA,L,stop_ss,-0.271503246724606
15,preSMA,L,stop_ss,0.23518254712224
16,preSMA,L,stop_ss,-1.5104777431488
17,preSMA,L,stop_ss,0.868175204396248
18,preSMA,L,stop_ss,-0.364389662444592
19,preSMA,L,stop_ss,0.00690678879618645
20,preSMA,L,stop_ss,-0.198540273308754
21,preSMA,L,stop_ss,-1.33961359351873
22,preSMA,L,stop_ss,-3.85521037220955
23,preSMA,L,stop_ss,0.864627248048782
24,preSMA,L,stop_ss,0.549610683321953
25,preSMA,L,stop_ss,-0.454637352824211
26,preSMA,L,stop_ss,-2.15736108064652
27,preSMA,L,stop_ss,0.126869324743748
28,preSMA,L,stop_ss,-0.535750173777342
29,preSMA,L,stop_ss,-0.719739036560059
30,preSMA,L,stop_ss,-0.0847338354587555
1,IFG,L,ignore_slow_vs_ignore_fast,0.7341593928062
2,IFG,L,ignore_slow_vs_ignore_fast,0.092863801580209
3,IFG,L,ignore_slow_vs_ignore_fast,1.84624607230608
4,IFG,L,ignore_slow_vs_ignore_fast,-1.94735865409558
5,IFG,L,ignore_slow_vs_ignore_fast,1.10285543363828
6,IFG,L,ignore_slow_vs_ignore_fast,-1.44429692396751
7,IFG,L,ignore_slow_vs_ignore_fast,-0.237521147212157
8,IFG,L,ignore_slow_vs_ignore_fast,-4.71119943948892
9,IFG,L,ignore_slow_vs_ignore_fast,0.371958485589578
10,IFG,L,ignore_slow_vs_ignore_fast,-0.404134215930333
11,IFG,L,ignore_slow_vs_ignore_fast,-0.162930209619495
12,IFG,L,ignore_slow_vs_ignore_fast,1.0185349721175
13,IFG,L,ignore_slow_vs_ignore_fast,0.525200278713153
14,IFG,L,ignore_slow_vs_ignore_fast,0.946352824568748
15,IFG,L,ignore_slow_vs_ignore_fast,0.00934823487813656
16,IFG,L,ignore_slow_vs_ignore_fast,0.485498567613272
17,IFG,L,ignore_slow_vs_ignore_fast,-0.47959314000148
18,IFG,L,ignore_slow_vs_ignore_fast,-0.853789312335161
19,IFG,L,ignore_slow_vs_ignore_fast,-1.81265447231439
20,IFG,L,ignore_slow_vs_ignore_fast,3.76985800266266
21,IFG,L,ignore_slow_vs_ignore_fast,0.84202834046804
22,IFG,L,ignore_slow_vs_ignore_fast,1.37755919649051
23,IFG,L,ignore_slow_vs_ignore_fast,1.49071659205052
24,IFG,L,ignore_slow_vs_ignore_fast,-0.374330777388353
25,IFG,L,ignore_slow_vs_ignore_fast,-0.609433231015618
26,IFG,L,ignore_slow_vs_ignore_fast,0.723666805487413
27,IFG,L,ignore_slow_vs_ignore_fast,1.6174085850899
28,IFG,L,ignore_slow_vs_ignore_fast,-0.470367226749659
29,IFG,L,ignore_slow_vs_ignore_fast,-1.69062892061013
30,IFG,L,ignore_slow_vs_ignore_fast,-0.46406707010017
1,IFJ,L,ignore_slow_vs_ignore_fast,-0.241194816099273
2,IFJ,L,ignore_slow_vs_ignore_fast,1.73505472916144
3,IFJ,L,ignore_slow_vs_ignore_fast,-0.122170234168017
4,IFJ,L,ignore_slow_vs_ignore_fast,-1.8282296149819
5,IFJ,L,ignore_slow_vs_ignore_fast,1.71096622943878
6,IFJ,L,ignore_slow_vs_ignore_fast,-0.207234200504091
7,IFJ,L,ignore_slow_vs_ignore_fast,-0.0544857586975451
8,IFJ,L,ignore_slow_vs_ignore_fast,-1.9620398260929
9,IFJ,L,ignore_slow_vs_ignore_fast,-0.474318723435755
10,IFJ,L,ignore_slow_vs_ignore_fast,-1.51502471720731
11,IFJ,L,ignore_slow_vs_ignore_fast,-0.123876836288858
12,IFJ,L,ignore_slow_vs_ignore_fast,-0.294832951492733
13,IFJ,L,ignore_slow_vs_ignore_fast,1.66270082526737
14,IFJ,L,ignore_slow_vs_ignore_fast,1.25443633618178
15,IFJ,L,ignore_slow_vs_ignore_fast,0.194007811171037
16,IFJ,L,ignore_slow_vs_ignore_fast,-0.0275631458671005
17,IFJ,L,ignore_slow_vs_ignore_fast,0.761597835355335
18,IFJ,L,ignore_slow_vs_ignore_fast,0.163332763645384
19,IFJ,L,ignore_slow_vs_ignore_fast,-0.68225586855853
20,IFJ,L,ignore_slow_vs_ignore_fast,2.00781600342857
21,IFJ,L,ignore_slow_vs_ignore_fast,0.590206740079103
22,IFJ,L,ignore_slow_vs_ignore_fast,0.314328723483615
23,IFJ,L,ignore_slow_vs_ignore_fast,0.123586210387724
24,IFJ,L,ignore_slow_vs_ignore_fast,-0.350764460309788
25,IFJ,L,ignore_slow_vs_ignore_fast,0.0689011285150493
26,IFJ,L,ignore_slow_vs_ignore_fast,-0.698953571142974
27,IFJ,L,ignore_slow_vs_ignore_fast,1.77173666159312
28,IFJ,L,ignore_slow_vs_ignore_fast,0.174408295640239
29,IFJ,L,ignore_slow_vs_ignore_fast,0.374686358703507
30,IFJ,L,ignore_slow_vs_ignore_fast,-0.289220543095359
1,M1,L,ignore_slow_vs_ignore_fast,0.432772705641886
2,M1,L,ignore_slow_vs_ignore_fast,1.6551584204038
3,M1,L,ignore_slow_vs_ignore_fast,3.95185095734066
4,M1,L,ignore_slow_vs_ignore_fast,-1.23236936827501
5,M1,L,ignore_slow_vs_ignore_fast,0.670068528917101
6,M1,L,ignore_slow_vs_ignore_fast,-1.55116694668929
7,M1,L,ignore_slow_vs_ignore_fast,0.402607080009248
8,M1,L,ignore_slow_vs_ignore_fast,-0.242225683397717
9,M1,L,ignore_slow_vs_ignore_fast,1.74687077684535
10,M1,L,ignore_slow_vs_ignore_fast,-1.96146228909492
11,M1,L,ignore_slow_vs_ignore_fast,1.17449291547139
12,M1,L,ignore_slow_vs_ignore_fast,-0.0783357868591944
13,M1,L,ignore_slow_vs_ignore_fast,0.387941070728832
14,M1,L,ignore_slow_vs_ignore_fast,1.17485470490323
15,M1,L,ignore_slow_vs_ignore_fast,0.156997329658932
16,M1,L,ignore_slow_vs_ignore_fast,1.55064679351118
17,M1,L,ignore_slow_vs_ignore_fast,0.371906760666106
18,M1,L,ignore_slow_vs_ignore_fast,1.29608226981428
19,M1,L,ignore_slow_vs_ignore_fast,-1.06469790306356
20,M1,L,ignore_slow_vs_ignore_fast,4.28087862332662
21,M1,L,ignore_slow_vs_ignore_fast,2.37072752581702
22,M1,L,ignore_slow_vs_ignore_fast,2.4659735361735
23,M1,L,ignore_slow_vs_ignore_fast,1.12401186509265
24,M1,L,ignore_slow_vs_ignore_fast,0.465326232214769
25,M1,L,ignore_slow_vs_ignore_fast,-2.677635839002
26,M1,L,ignore_slow_vs_ignore_fast,2.10753348138597
27,M1,L,ignore_slow_vs_ignore_fast,0.693631550504102
28,M1,L,ignore_slow_vs_ignore_fast,2.08447911507554
29,M1,L,ignore_slow_vs_ignore_fast,0.484330907257067
30,M1,L,ignore_slow_vs_ignore_fast,0.466936200857162
1,PMd,L,ignore_slow_vs_ignore_fast,0.225598694040225
2,PMd,L,ignore_slow_vs_ignore_fast,1.17635867247979
3,PMd,L,ignore_slow_vs_ignore_fast,5.10576827824116
4,PMd,L,ignore_slow_vs_ignore_fast,-3.57849912842115
5,PMd,L,ignore_slow_vs_ignore_fast,1.80763840556145
6,PMd,L,ignore_slow_vs_ignore_fast,-2.50101886153221
7,PMd,L,ignore_slow_vs_ignore_fast,1.03473342783176
8,PMd,L,ignore_slow_vs_ignore_fast,-4.13760638733705
9,PMd,L,ignore_slow_vs_ignore_fast,-1.75021044254303
10,PMd,L,ignore_slow_vs_ignore_fast,-1.64606436628562
11,PMd,L,ignore_slow_vs_ignore_fast,0.73104138385791
12,PMd,L,ignore_slow_vs_ignore_fast,1.01224837853358
13,PMd,L,ignore_slow_vs_ignore_fast,0.363330644109975
14,PMd,L,ignore_slow_vs_ignore_fast,0.38510600104928
15,PMd,L,ignore_slow_vs_ignore_fast,0.590755141675472
16,PMd,L,ignore_slow_vs_ignore_fast,2.3364981594293
17,PMd,L,ignore_slow_vs_ignore_fast,1.58203753141256
18,PMd,L,ignore_slow_vs_ignore_fast,0.890103004299677
19,PMd,L,ignore_slow_vs_ignore_fast,-0.596147626638412
20,PMd,L,ignore_slow_vs_ignore_fast,4.49763587346444
21,PMd,L,ignore_slow_vs_ignore_fast,1.5500524685933
22,PMd,L,ignore_slow_vs_ignore_fast,0.587935300171375
23,PMd,L,ignore_slow_vs_ignore_fast,1.14212125663956
24,PMd,L,ignore_slow_vs_ignore_fast,-0.889449708908796
25,PMd,L,ignore_slow_vs_ignore_fast,-1.17563999661555
26,PMd,L,ignore_slow_vs_ignore_fast,1.20163902124533
27,PMd,L,ignore_slow_vs_ignore_fast,1.59256025690299
28,PMd,L,ignore_slow_vs_ignore_fast,2.01179272452226
29,PMd,L,ignore_slow_vs_ignore_fast,1.26981528905722
30,PMd,L,ignore_slow_vs_ignore_fast,0.139084088401153
1,SMA,L,ignore_slow_vs_ignore_fast,-0.0630390371965325
2,SMA,L,ignore_slow_vs_ignore_fast,1.91762503385544
3,SMA,L,ignore_slow_vs_ignore_fast,3.540341728612
4,SMA,L,ignore_slow_vs_ignore_fast,-1.63757086731493
5,SMA,L,ignore_slow_vs_ignore_fast,-1.84243357181549
6,SMA,L,ignore_slow_vs_ignore_fast,-5.34002296328545
7,SMA,L,ignore_slow_vs_ignore_fast,-0.462859158714612
8,SMA,L,ignore_slow_vs_ignore_fast,-0.112934106274655
9,SMA,L,ignore_slow_vs_ignore_fast,1.25347962478797
10,SMA,L,ignore_slow_vs_ignore_fast,-0.678369097784162
11,SMA,L,ignore_slow_vs_ignore_fast,0.609446287493814
12,SMA,L,ignore_slow_vs_ignore_fast,1.47322114734423
13,SMA,L,ignore_slow_vs_ignore_fast,0.483404570155674
14,SMA,L,ignore_slow_vs_ignore_fast,1.31602124013007
15,SMA,L,ignore_slow_vs_ignore_fast,0.348953167074605
16,SMA,L,ignore_slow_vs_ignore_fast,2.79935451283267
17,SMA,L,ignore_slow_vs_ignore_fast,1.37120148092508
18,SMA,L,ignore_slow_vs_ignore_fast,0.452986758202314
19,SMA,L,ignore_slow_vs_ignore_fast,0.386568493076733
20,SMA,L,ignore_slow_vs_ignore_fast,4.81359821557999
21,SMA,L,ignore_slow_vs_ignore_fast,0.947370182545412
22,SMA,L,ignore_slow_vs_ignore_fast,0.280021907554732
23,SMA,L,ignore_slow_vs_ignore_fast,0.484626333964498
24,SMA,L,ignore_slow_vs_ignore_fast,0.815518162316746
25,SMA,L,ignore_slow_vs_ignore_fast,-1.96320083940571
26,SMA,L,ignore_slow_vs_ignore_fast,1.01315894722939
27,SMA,L,ignore_slow_vs_ignore_fast,2.4053626526957
28,SMA,L,ignore_slow_vs_ignore_fast,-0.609321048385219
29,SMA,L,ignore_slow_vs_ignore_fast,0.503962418307429
30,SMA,L,ignore_slow_vs_ignore_fast,0.0475309990022493
1,Striatum,L,ignore_slow_vs_ignore_fast,-2.4671918451786
2,Striatum,L,ignore_slow_vs_ignore_fast,0.103844046385752
3,Striatum,L,ignore_slow_vs_ignore_fast,4.35114063156976
4,Striatum,L,ignore_slow_vs_ignore_fast,-3.00556859208478
5,Striatum,L,ignore_slow_vs_ignore_fast,3.76835728353924
6,Striatum,L,ignore_slow_vs_ignore_fast,-1.15070244835483
7,Striatum,L,ignore_slow_vs_ignore_fast,-1.76454553835922
8,Striatum,L,ignore_slow_vs_ignore_fast,-4.01672147379981
9,Striatum,L,ignore_slow_vs_ignore_fast,1.06280611724489
10,Striatum,L,ignore_slow_vs_ignore_fast,-1.1979018855426
11,Striatum,L,ignore_slow_vs_ignore_fast,-0.770208354625437
12,Striatum,L,ignore_slow_vs_ignore_fast,0.126931223604414
13,Striatum,L,ignore_slow_vs_ignore_fast,-0.917467770063215
14,Striatum,L,ignore_slow_vs_ignore_fast,0.356362209551864
15,Striatum,L,ignore_slow_vs_ignore_fast,-0.466798639131917
16,Striatum,L,ignore_slow_vs_ignore_fast,-2.06932164231936
17,Striatum,L,ignore_slow_vs_ignore_fast,0.345339737004704
18,Striatum,L,ignore_slow_vs_ignore_fast,-1.40396177272002
19,Striatum,L,ignore_slow_vs_ignore_fast,-2.30963380965922
20,Striatum,L,ignore_slow_vs_ignore_fast,1.05692931512992
21,Striatum,L,ignore_slow_vs_ignore_fast,-0.143855977389548
22,Striatum,L,ignore_slow_vs_ignore_fast,-2.23303435080581
23,Striatum,L,ignore_slow_vs_ignore_fast,0.219637938671642
24,Striatum,L,ignore_slow_vs_ignore_fast,-2.19249850511551
25,Striatum,L,ignore_slow_vs_ignore_fast,-1.6193478041225
26,Striatum,L,ignore_slow_vs_ignore_fast,-0.659134033653471
27,Striatum,L,ignore_slow_vs_ignore_fast,1.24942466285494
28,Striatum,L,ignore_slow_vs_ignore_fast,0.219677592317263
29,Striatum,L,ignore_slow_vs_ignore_fast,0.96512527929412
30,Striatum,L,ignore_slow_vs_ignore_fast,-0.030168859495057
1,preSMA,L,ignore_slow_vs_ignore_fast,0.200336430668831
2,preSMA,L,ignore_slow_vs_ignore_fast,0.304215567111969
3,preSMA,L,ignore_slow_vs_ignore_fast,2.39005024909973
4,preSMA,L,ignore_slow_vs_ignore_fast,-1.94398681759834
5,preSMA,L,ignore_slow_vs_ignore_fast,1.97399741709232
6,preSMA,L,ignore_slow_vs_ignore_fast,-0.597537157833576
7,preSMA,L,ignore_slow_vs_ignore_fast,0.727913204431534
8,preSMA,L,ignore_slow_vs_ignore_fast,-0.996104418635368
9,preSMA,L,ignore_slow_vs_ignore_fast,-1.30476620614529
10,preSMA,L,ignore_slow_vs_ignore_fast,-0.832168629765511
11,preSMA,L,ignore_slow_vs_ignore_fast,0.33707699149847
12,preSMA,L,ignore_slow_vs_ignore_fast,1.13267172813416
13,preSMA,L,ignore_slow_vs_ignore_fast,-0.084274046421051
14,preSMA,L,ignore_slow_vs_ignore_fast,0.498064360618591
15,preSMA,L,ignore_slow_vs_ignore_fast,0.19107794880867
16,preSMA,L,ignore_slow_vs_ignore_fast,-0.104393352270126
17,preSMA,L,ignore_slow_vs_ignore_fast,1.03474138811231
18,preSMA,L,ignore_slow_vs_ignore_fast,-0.492587382644415
19,preSMA,L,ignore_slow_vs_ignore_fast,-1.42280580997467
20,preSMA,L,ignore_slow_vs_ignore_fast,1.53527273237705
21,preSMA,L,ignore_slow_vs_ignore_fast,0.294101938009262
22,preSMA,L,ignore_slow_vs_ignore_fast,-0.129826725423336
23,preSMA,L,ignore_slow_vs_ignore_fast,0.754564874768257
24,preSMA,L,ignore_slow_vs_ignore_fast,0.682742991447449
25,preSMA,L,ignore_slow_vs_ignore_fast,-0.171219220757484
26,preSMA,L,ignore_slow_vs_ignore_fast,-0.857065834403038
27,preSMA,L,ignore_slow_vs_ignore_fast,1.0546740758419
28,preSMA,L,ignore_slow_vs_ignore_fast,1.29951571792364
29,preSMA,L,ignore_slow_vs_ignore_fast,-0.240451035797596
30,preSMA,L,ignore_slow_vs_ignore_fast,-0.138040523827076
1,IFG,L,stop_as_left_vs_stop_ss,0.124574958704985
2,IFG,L,stop_as_left_vs_stop_ss,1.12943041496552
3,IFG,L,stop_as_left_vs_stop_ss,-1.5096834817758
4,IFG,L,stop_as_left_vs_stop_ss,-0.204376143618272
5,IFG,L,stop_as_left_vs_stop_ss,3.7528929068492
6,IFG,L,stop_as_left_vs_stop_ss,-1.17988544473281
7,IFG,L,stop_as_left_vs_stop_ss,0.345611259914362
8,IFG,L,stop_as_left_vs_stop_ss,0.384844038348932
9,IFG,L,stop_as_left_vs_stop_ss,-0.778115573983926
10,IFG,L,stop_as_left_vs_stop_ss,0.342977366195275
11,IFG,L,stop_as_left_vs_stop_ss,0.541941712968625
12,IFG,L,stop_as_left_vs_stop_ss,0.127967327546615
13,IFG,L,stop_as_left_vs_stop_ss,-0.448895967923678
14,IFG,L,stop_as_left_vs_stop_ss,-0.67956049912251
15,IFG,L,stop_as_left_vs_stop_ss,-0.282568342840442
16,IFG,L,stop_as_left_vs_stop_ss,1.21335038256187
17,IFG,L,stop_as_left_vs_stop_ss,-2.07600380422977
18,IFG,L,stop_as_left_vs_stop_ss,2.31596277081049
19,IFG,L,stop_as_left_vs_stop_ss,-1.36214921336908
20,IFG,L,stop_as_left_vs_stop_ss,-0.332868073995297
21,IFG,L,stop_as_left_vs_stop_ss,1.04555797003783
22,IFG,L,stop_as_left_vs_stop_ss,1.61597064481332
23,IFG,L,stop_as_left_vs_stop_ss,-0.00523705336336906
24,IFG,L,stop_as_left_vs_stop_ss,-0.380031584547116
25,IFG,L,stop_as_left_vs_stop_ss,0.486768661496731
26,IFG,L,stop_as_left_vs_stop_ss,0.985652493742796
27,IFG,L,stop_as_left_vs_stop_ss,0.332328850260148
28,IFG,L,stop_as_left_vs_stop_ss,1.21519770301305
29,IFG,L,stop_as_left_vs_stop_ss,-0.329294522794393
30,IFG,L,stop_as_left_vs_stop_ss,1.37778458421907
1,IFJ,L,stop_as_left_vs_stop_ss,1.46764847105024
2,IFJ,L,stop_as_left_vs_stop_ss,0.455771329916186
3,IFJ,L,stop_as_left_vs_stop_ss,-0.248576373965652
4,IFJ,L,stop_as_left_vs_stop_ss,1.94810680879487
5,IFJ,L,stop_as_left_vs_stop_ss,3.95736871825324
6,IFJ,L,stop_as_left_vs_stop_ss,-0.765857533172325
7,IFJ,L,stop_as_left_vs_stop_ss,2.47693042401914
8,IFJ,L,stop_as_left_vs_stop_ss,0.9575629874512
9,IFJ,L,stop_as_left_vs_stop_ss,-0.259809143013424
10,IFJ,L,stop_as_left_vs_stop_ss,0.454028014231611
11,IFJ,L,stop_as_left_vs_stop_ss,-0.446013825842076
12,IFJ,L,stop_as_left_vs_stop_ss,-0.0933372919206266
13,IFJ,L,stop_as_left_vs_stop_ss,0.0628191254757069
14,IFJ,L,stop_as_left_vs_stop_ss,-1.07826761549546
15,IFJ,L,stop_as_left_vs_stop_ss,-0.246188156444717
16,IFJ,L,stop_as_left_vs_stop_ss,2.70247751915896
17,IFJ,L,stop_as_left_vs_stop_ss,1.33123148260293
18,IFJ,L,stop_as_left_vs_stop_ss,1.59160565226166
19,IFJ,L,stop_as_left_vs_stop_ss,-1.50188546931302
20,IFJ,L,stop_as_left_vs_stop_ss,-0.665955342628338
21,IFJ,L,stop_as_left_vs_stop_ss,1.40945423863552
22,IFJ,L,stop_as_left_vs_stop_ss,2.66568403994596
23,IFJ,L,stop_as_left_vs_stop_ss,1.11417094038592
24,IFJ,L,stop_as_left_vs_stop_ss,1.43081618100405
25,IFJ,L,stop_as_left_vs_stop_ss,1.91360046024676
26,IFJ,L,stop_as_left_vs_stop_ss,0.673056950171789
27,IFJ,L,stop_as_left_vs_stop_ss,1.08067985182559
28,IFJ,L,stop_as_left_vs_stop_ss,1.09165260306111
29,IFJ,L,stop_as_left_vs_stop_ss,-0.20703187805635
30,IFJ,L,stop_as_left_vs_stop_ss,0.616971748294654
1,M1,L,stop_as_left_vs_stop_ss,2.37721734576755
2,M1,L,stop_as_left_vs_stop_ss,4.06713017490175
3,M1,L,stop_as_left_vs_stop_ss,0.809955573744244
4,M1,L,stop_as_left_vs_stop_ss,1.86637791660097
5,M1,L,stop_as_left_vs_stop_ss,6.69335668616825
6,M1,L,stop_as_left_vs_stop_ss,1.45453851421674
7,M1,L,stop_as_left_vs_stop_ss,2.99306031068166
8,M1,L,stop_as_left_vs_stop_ss,1.20098532570733
9,M1,L,stop_as_left_vs_stop_ss,-0.578125024007426
10,M1,L,stop_as_left_vs_stop_ss,3.54962374104394
11,M1,L,stop_as_left_vs_stop_ss,4.09184821446737
12,M1,L,stop_as_left_vs_stop_ss,2.62119906147321
13,M1,L,stop_as_left_vs_stop_ss,2.84020859996478
14,M1,L,stop_as_left_vs_stop_ss,1.41124525500668
15,M1,L,stop_as_left_vs_stop_ss,0.954617967208227
16,M1,L,stop_as_left_vs_stop_ss,5.50642788410187
17,M1,L,stop_as_left_vs_stop_ss,-0.444117147889402
18,M1,L,stop_as_left_vs_stop_ss,5.3612351682451
19,M1,L,stop_as_left_vs_stop_ss,0.216478550599681
20,M1,L,stop_as_left_vs_stop_ss,1.6047306491269
21,M1,L,stop_as_left_vs_stop_ss,2.88079303503036
22,M1,L,stop_as_left_vs_stop_ss,7.60315730836656
23,M1,L,stop_as_left_vs_stop_ss,1.62182716363006
24,M1,L,stop_as_left_vs_stop_ss,0.565812673833635
25,M1,L,stop_as_left_vs_stop_ss,3.84699601597256
26,M1,L,stop_as_left_vs_stop_ss,3.42508761088053
27,M1,L,stop_as_left_vs_stop_ss,2.74427361455229
28,M1,L,stop_as_left_vs_stop_ss,4.73643292321099
29,M1,L,stop_as_left_vs_stop_ss,3.44985955291324
30,M1,L,stop_as_left_vs_stop_ss,1.73522770239247
1,PMd,L,stop_as_left_vs_stop_ss,0.960433377669408
2,PMd,L,stop_as_left_vs_stop_ss,3.48412884771824
3,PMd,L,stop_as_left_vs_stop_ss,0.328223451972008
4,PMd,L,stop_as_left_vs_stop_ss,3.84350224335988
5,PMd,L,stop_as_left_vs_stop_ss,5.98003015518188
6,PMd,L,stop_as_left_vs_stop_ss,-2.40500980377197
7,PMd,L,stop_as_left_vs_stop_ss,3.42483059259561
8,PMd,L,stop_as_left_vs_stop_ss,-0.313852440565825
9,PMd,L,stop_as_left_vs_stop_ss,2.83167248547077
10,PMd,L,stop_as_left_vs_stop_ss,1.85780359460757
11,PMd,L,stop_as_left_vs_stop_ss,3.21143686771393
12,PMd,L,stop_as_left_vs_stop_ss,0.80125499688662
13,PMd,L,stop_as_left_vs_stop_ss,2.21500401393227
14,PMd,L,stop_as_left_vs_stop_ss,0.135875413970401
15,PMd,L,stop_as_left_vs_stop_ss,0.192522266805172
16,PMd,L,stop_as_left_vs_stop_ss,4.43763348848923
17,PMd,L,stop_as_left_vs_stop_ss,0.0432499549709834
18,PMd,L,stop_as_left_vs_stop_ss,5.52489403577951
19,PMd,L,stop_as_left_vs_stop_ss,0.593045930449779
20,PMd,L,stop_as_left_vs_stop_ss,1.74704992312651
21,PMd,L,stop_as_left_vs_stop_ss,2.94203723222017
22,PMd,L,stop_as_left_vs_stop_ss,4.17009091854095
23,PMd,L,stop_as_left_vs_stop_ss,2.44129346311092
24,PMd,L,stop_as_left_vs_stop_ss,0.863423992693424
25,PMd,L,stop_as_left_vs_stop_ss,2.52763033906619
26,PMd,L,stop_as_left_vs_stop_ss,0.812222982828434
27,PMd,L,stop_as_left_vs_stop_ss,2.12373059071027
28,PMd,L,stop_as_left_vs_stop_ss,4.33150095206041
29,PMd,L,stop_as_left_vs_stop_ss,2.49118411082488
30,PMd,L,stop_as_left_vs_stop_ss,2.7156861447371
1,SMA,L,stop_as_left_vs_stop_ss,0.182500581378522
2,SMA,L,stop_as_left_vs_stop_ss,2.88293799757957
3,SMA,L,stop_as_left_vs_stop_ss,-0.958808748345626
4,SMA,L,stop_as_left_vs_stop_ss,1.9177597284317
5,SMA,L,stop_as_left_vs_stop_ss,2.68154527175994
6,SMA,L,stop_as_left_vs_stop_ss,-0.710015419498086
7,SMA,L,stop_as_left_vs_stop_ss,3.26272232209643
8,SMA,L,stop_as_left_vs_stop_ss,-1.34221617485348
9,SMA,L,stop_as_left_vs_stop_ss,2.65584137973686
10,SMA,L,stop_as_left_vs_stop_ss,0.875910750031471
11,SMA,L,stop_as_left_vs_stop_ss,0.883683083409613
12,SMA,L,stop_as_left_vs_stop_ss,1.31888335943222
13,SMA,L,stop_as_left_vs_stop_ss,2.1938504576683
14,SMA,L,stop_as_left_vs_stop_ss,1.3726218521595
15,SMA,L,stop_as_left_vs_stop_ss,-0.442960142305023
16,SMA,L,stop_as_left_vs_stop_ss,2.58203100844433
17,SMA,L,stop_as_left_vs_stop_ss,-1.747414919734
18,SMA,L,stop_as_left_vs_stop_ss,2.49616601094604
19,SMA,L,stop_as_left_vs_stop_ss,0.274381667730354
20,SMA,L,stop_as_left_vs_stop_ss,0.995850154368037
21,SMA,L,stop_as_left_vs_stop_ss,0.635747260281018
22,SMA,L,stop_as_left_vs_stop_ss,2.8029391589678
23,SMA,L,stop_as_left_vs_stop_ss,1.02477768847817
24,SMA,L,stop_as_left_vs_stop_ss,-1.36432808637619
25,SMA,L,stop_as_left_vs_stop_ss,0.869778413325548
26,SMA,L,stop_as_left_vs_stop_ss,0.850262311952455
27,SMA,L,stop_as_left_vs_stop_ss,0.258048398096276
28,SMA,L,stop_as_left_vs_stop_ss,1.82289144867345
29,SMA,L,stop_as_left_vs_stop_ss,0.105047841434893
30,SMA,L,stop_as_left_vs_stop_ss,0.619210886242597
1,Striatum,L,stop_as_left_vs_stop_ss,1.03126471903589
2,Striatum,L,stop_as_left_vs_stop_ss,2.04272609617975
3,Striatum,L,stop_as_left_vs_stop_ss,-0.00907607956065072
4,Striatum,L,stop_as_left_vs_stop_ss,1.08448906408416
5,Striatum,L,stop_as_left_vs_stop_ss,6.58986814816793
6,Striatum,L,stop_as_left_vs_stop_ss,-1.48296802904871
7,Striatum,L,stop_as_left_vs_stop_ss,3.43911982244915
8,Striatum,L,stop_as_left_vs_stop_ss,-0.281994887524181
9,Striatum,L,stop_as_left_vs_stop_ss,1.86640259623528
10,Striatum,L,stop_as_left_vs_stop_ss,1.14670661091805
11,Striatum,L,stop_as_left_vs_stop_ss,0.89170384225953
12,Striatum,L,stop_as_left_vs_stop_ss,2.93379510773553
13,Striatum,L,stop_as_left_vs_stop_ss,-0.542259380221367
14,Striatum,L,stop_as_left_vs_stop_ss,-1.21205255554782
15,Striatum,L,stop_as_left_vs_stop_ss,-0.333364905582534
16,Striatum,L,stop_as_left_vs_stop_ss,3.06353409422768
17,Striatum,L,stop_as_left_vs_stop_ss,0.932637140982681
18,Striatum,L,stop_as_left_vs_stop_ss,3.29956483840942
19,Striatum,L,stop_as_left_vs_stop_ss,-1.35128327624665
20,Striatum,L,stop_as_left_vs_stop_ss,0.356184386544757
21,Striatum,L,stop_as_left_vs_stop_ss,2.22072852651278
22,Striatum,L,stop_as_left_vs_stop_ss,1.69620432125198
23,Striatum,L,stop_as_left_vs_stop_ss,2.5220836268531
24,Striatum,L,stop_as_left_vs_stop_ss,1.15569113940001
25,Striatum,L,stop_as_left_vs_stop_ss,1.41488144298395
