iData,ROI,Hemisphere,contrast,mean_activation,z_score,is_outlier,count,BF10,BF01
24,SMA,L,"S[""AS, left""]",-0.0976836900744173,-0.30959441961292006,FALSE,30,0.6406202520999815,1.5609871787879883
25,SMA,L,"S[""AS, left""]",-1.9482282047922,-1.1071133456593072,FALSE,30,0.6406202520999815,1.5609871787879883
26,SMA,L,"S[""AS, left""]",0.0819652605624426,-0.23217210578162112,FALSE,30,0.6406202520999815,1.5609871787879883
27,SMA,L,"S[""AS, left""]",1.08641750268314,0.20071111698330188,FALSE,30,0.6406202520999815,1.5609871787879883
28,SMA,L,"S[""AS, left""]",1.5631839742786,0.4061805241646383,FALSE,30,0.6406202520999815,1.5609871787879883
29,SMA,L,"S[""AS, left""]",-0.196848879689756,-0.35233109246473326,FALSE,30,0.6406202520999815,1.5609871787879883
30,SMA,L,"S[""AS, left""]",0.538327804361672,-0.03549606641919368,FALSE,30,0.6406202520999815,1.5609871787879883
1,Striatum,L,"S[""AS, left""]",-1.1449768965443,-0.5071986440693053,FALSE,29,0.2660952835467069,3.7580523287421324
2,Striatum,L,"S[""AS, left""]",1.3453966875871,0.3676883824710157,FALSE,29,0.2660952835467069,3.7580523287421324
3,Striatum,L,"S[""AS, left""]",2.54389891856247,0.7887312572594988,FALSE,29,0.2660952835467069,3.7580523287421324
4,Striatum,L,"S[""AS, left""]",-2.67843279573652,-1.0459132692659596,FALSE,29,0.2660952835467069,3.7580523287421324
6,Striatum,L,"S[""AS, left""]",-2.84587707122167,-1.1047377063800787,FALSE,29,0.2660952835467069,3.7580523287421324
7,Striatum,L,"S[""AS, left""]",2.70687884092331,0.8459873334436591,FALSE,29,0.2660952835467069,3.7580523287421324
8,Striatum,L,"S[""AS, left""]",-6.19909429550171,-2.2827482126701915,FALSE,29,0.2660952835467069,3.7580523287421324
9,Striatum,L,"S[""AS, left""]",2.42908480101162,0.7483961916496742,FALSE,29,0.2660952835467069,3.7580523287421324
10,Striatum,L,"S[""AS, left""]",-0.959274743994077,-0.44196007701171747,FALSE,29,0.2660952835467069,3.7580523287421324
11,Striatum,L,"S[""AS, left""]",-0.175838341884729,-0.16673295900325333,FALSE,29,0.2660952835467069,3.7580523287421324
12,Striatum,L,"S[""AS, left""]",2.6159477101432,0.8140425412506005,FALSE,29,0.2660952835467069,3.7580523287421324
13,Striatum,L,"S[""AS, left""]",-1.85195850580931,-0.7555666166055576,FALSE,29,0.2660952835467069,3.7580523287421324
14,Striatum,L,"S[""AS, left""]",-1.77455366154512,-0.7283737109027236,FALSE,29,0.2660952835467069,3.7580523287421324
15,Striatum,L,"S[""AS, left""]",-0.809836658545666,-0.38946135028938156,FALSE,29,0.2660952835467069,3.7580523287421324
16,Striatum,L,"S[""AS, left""]",0.703976130319966,0.14235250206935887,FALSE,29,0.2660952835467069,3.7580523287421324
17,Striatum,L,"S[""AS, left""]",2.90402437912093,0.9152460482037439,FALSE,29,0.2660952835467069,3.7580523287421324
18,Striatum,L,"S[""AS, left""]",1.53131798592707,0.43300393709769447,FALSE,29,0.2660952835467069,3.7580523287421324
19,Striatum,L,"S[""AS, left""]",-3.23754555649228,-1.2423337998543322,FALSE,29,0.2660952835467069,3.7580523287421324
20,Striatum,L,"S[""AS, left""]",0.252905087338554,-0.0161121580390928,FALSE,29,0.2660952835467069,3.7580523287421324
21,Striatum,L,"S[""AS, left""]",1.31841967337661,0.3582111538744943,FALSE,29,0.2660952835467069,3.7580523287421324
22,Striatum,L,"S[""AS, left""]",-2.96164420578215,-1.1454075740545857,FALSE,29,0.2660952835467069,3.7580523287421324
23,Striatum,L,"S[""AS, left""]",4.83661511209276,1.5941797514291682,FALSE,29,0.2660952835467069,3.7580523287421324
24,Striatum,L,"S[""AS, left""]",0.0946224429127243,-0.07171804505019853,FALSE,29,0.2660952835467069,3.7580523287421324
25,Striatum,L,"S[""AS, left""]",0.553805802431371,0.08959653305402669,FALSE,29,0.2660952835467069,3.7580523287421324
26,Striatum,L,"S[""AS, left""]",-0.506518033643564,-0.2829032292404645,FALSE,29,0.2660952835467069,3.7580523287421324
27,Striatum,L,"S[""AS, left""]",1.23939035305132,0.33044755747696386,FALSE,29,0.2660952835467069,3.7580523287421324
28,Striatum,L,"S[""AS, left""]",-0.352840135494868,-0.2289150243329775,FALSE,29,0.2660952835467069,3.7580523287421324
29,Striatum,L,"S[""AS, left""]",1.40311740007665,0.3879661041917849,FALSE,29,0.2660952835467069,3.7580523287421324
30,Striatum,L,"S[""AS, left""]",-1.22063652674357,-0.533778442905899,FALSE,29,0.2660952835467069,3.7580523287421324
1,preSMA,L,"S[""AS, left""]",0.0576715478301048,-0.12010805383409513,FALSE,29,0.8892080803570283,1.12459616831022
2,preSMA,L,"S[""AS, left""]",1.17676118046045,0.7864641840627453,FALSE,29,0.8892080803570283,1.12459616831022
3,preSMA,L,"S[""AS, left""]",1.25499189317226,0.849838725500247,FALSE,29,0.8892080803570283,1.12459616831022
4,preSMA,L,"S[""AS, left""]",0.236729989275336,0.024946825812836446,FALSE,29,0.8892080803570283,1.12459616831022
5,preSMA,L,"S[""AS, left""]",2.51258011817932,1.868608391713354,FALSE,29,0.8892080803570283,1.12459616831022
6,preSMA,L,"S[""AS, left""]",-0.569671112000942,-0.6283170680793824,FALSE,29,0.8892080803570283,1.12459616831022
7,preSMA,L,"S[""AS, left""]",2.13158479094505,1.5599648511354898,FALSE,29,0.8892080803570283,1.12459616831022
9,preSMA,L,"S[""AS, left""]",-1.76726839154959,-1.5984881912517959,FALSE,29,0.8892080803570283,1.12459616831022
10,preSMA,L,"S[""AS, left""]",0.335685614943504,0.10511057713239318,FALSE,29,0.8892080803570283,1.12459616831022
11,preSMA,L,"S[""AS, left""]",0.278899285942316,0.05910808737332818,FALSE,29,0.8892080803570283,1.12459616831022
12,preSMA,L,"S[""AS, left""]",1.52826201319695,1.0712142945677818,FALSE,29,0.8892080803570283,1.12459616831022
13,preSMA,L,"S[""AS, left""]",1.0279733979702,0.6659315037386038,FALSE,29,0.8892080803570283,1.12459616831022
14,preSMA,L,"S[""AS, left""]",-1.05201354473829,-1.0190616929326306,FALSE,29,0.8892080803570283,1.12459616831022
15,preSMA,L,"S[""AS, left""]",-0.263329945355654,-0.38015071133029477,FALSE,29,0.8892080803570283,1.12459616831022
16,preSMA,L,"S[""AS, left""]",-0.355595061630011,-0.454894494582092,FALSE,29,0.8892080803570283,1.12459616831022
17,preSMA,L,"S[""AS, left""]",0.926565548628569,0.5837812110030126,FALSE,29,0.8892080803570283,1.12459616831022
18,preSMA,L,"S[""AS, left""]",0.0601377885788679,-0.1181101572138366,FALSE,29,0.8892080803570283,1.12459616831022
19,preSMA,L,"S[""AS, left""]",-0.0155311022698879,-0.17940937196457127,FALSE,29,0.8892080803570283,1.12459616831022
20,preSMA,L,"S[""AS, left""]",-0.452954672574997,-0.5337653176167977,FALSE,29,0.8892080803570283,1.12459616831022
21,preSMA,L,"S[""AS, left""]",-0.472859052121639,-0.5498898150506041,FALSE,29,0.8892080803570283,1.12459616831022
